Type	Rank	Freq	Range	NormFreq	NormRange
juwıp tazalap	338	2	1	115.640	1.000
jámiy hám	338	2	1	115.640	1.000
jámiyet dizimge	338	2	1	115.640	1.000
jámiyet ushın	338	2	1	115.640	1.000
jámiyettiń baqlaw	338	2	1	115.640	1.000
jámiyettiń ustavına	338	2	1	115.640	1.000
jáne onıń	338	2	1	115.640	1.000
júdá az	338	2	1	115.640	1.000
júdá belgili	338	2	1	115.640	1.000
júz ese	338	2	1	115.640	1.000
júz turıp	338	2	1	115.640	1.000
júzbe júz	338	2	1	115.640	1.000
júzlik urıs	338	2	1	115.640	1.000
jıl dawamında	338	2	1	115.640	1.000
jıl oktyabrde	338	2	1	115.640	1.000
jıl oktyabrden	338	2	1	115.640	1.000
jıllar aralıǵında	338	2	1	115.640	1.000
jıllardaǵı qońırat	338	2	1	115.640	1.000
jılları aral	338	2	1	115.640	1.000
jıllı hám	338	2	1	115.640	1.000
jılı bakuda	338	2	1	115.640	1.000
jılı dúzilgen	338	2	1	115.640	1.000
jılı kartaǵa	338	2	1	115.640	1.000
jılı ázerbayjan	338	2	1	115.640	1.000
jılǵa salıstırǵanda	338	2	1	115.640	1.000
jılǵa shamalas	338	2	1	115.640	1.000
jırawdan a	338	2	1	115.640	1.000
jırawdan q	338	2	1	115.640	1.000
jıynalısında yamasa	338	2	1	115.640	1.000
kamalov q	338	2	1	115.640	1.000
kapitalı akciyalardıń	338	2	1	115.640	1.000
kartaǵa túsirgen	338	2	1	115.640	1.000
kaspiy teńizine	338	2	1	115.640	1.000
kavkaz tawları	338	2	1	115.640	1.000
keldi jılları	338	2	1	115.640	1.000
keledi ol	338	2	1	115.640	1.000
kerek ekenligin	338	2	1	115.640	1.000
kerek sebebi	338	2	1	115.640	1.000
ketiwge májbúr	338	2	1	115.640	1.000
ketti jılları	338	2	1	115.640	1.000
keyin de	338	2	1	115.640	1.000
keyingi waqıtları	338	2	1	115.640	1.000
keń tarqalgan	338	2	1	115.640	1.000
keńesi tárepinen	338	2	1	115.640	1.000
kirgiziw haqqında	338	2	1	115.640	1.000
kisi edi	338	2	1	115.640	1.000
kisi eken	338	2	1	115.640	1.000
kitaptan ibarat	338	2	1	115.640	1.000
km den	338	2	1	115.640	1.000
km kv	338	2	1	115.640	1.000
kosmos hám	338	2	1	115.640	1.000
kosıbay ulı	338	2	1	115.640	1.000
krestyanlar menen	338	2	1	115.640	1.000
kura arake	338	2	1	115.640	1.000
kura dáryasında	338	2	1	115.640	1.000
kánleri bar	338	2	1	115.640	1.000
kóbeytiw haqqında	338	2	1	115.640	1.000
kóp boladı	338	2	1	115.640	1.000
kóp boldı	338	2	1	115.640	1.000
kóp jıllar	338	2	1	115.640	1.000
kóp tarqalǵan	338	2	1	115.640	1.000
kóplegen ilimiy	338	2	1	115.640	1.000
kópshiligi óz	338	2	1	115.640	1.000
kópshilik jaǵdayda	338	2	1	115.640	1.000
kórinip turadı	338	2	1	115.640	1.000
kórkem óneriniń	338	2	1	115.640	1.000
kórnekli parsı	338	2	1	115.640	1.000
kórnekli wákilleriniń	338	2	1	115.640	1.000
kóz qarası	338	2	1	115.640	1.000
kózge kóringen	338	2	1	115.640	1.000
kózi menen	338	2	1	115.640	1.000
kún kórisi	338	2	1	115.640	1.000
lirikalıq qosıqlar	338	2	1	115.640	1.000
m azizbekov	338	2	1	115.640	1.000
m ibrohimov	338	2	1	115.640	1.000
m yu	338	2	1	115.640	1.000
mansur menen	338	2	1	115.640	1.000
marafon afina	338	2	1	115.640	1.000
marafon aralıǵına	338	2	1	115.640	1.000
materiallıq emes	338	2	1	115.640	1.000
materik esaplanadı	338	2	1	115.640	1.000
mazmunı hám	338	2	1	115.640	1.000
maǵlıwmatlar bar	338	2	1	115.640	1.000
mediresesinde tálim	338	2	1	115.640	1.000
mektep hám	338	2	1	115.640	1.000
menen atalǵan	338	2	1	115.640	1.000
menen emes	338	2	1	115.640	1.000
menen ol	338	2	1	115.640	1.000
menen qosa	338	2	1	115.640	1.000
menen shegaralasqan	338	2	1	115.640	1.000
menen shıǵısında	338	2	1	115.640	1.000
menen sol	338	2	1	115.640	1.000
menen óz	338	2	1	115.640	1.000
metrge túsip	338	2	1	115.640	1.000
meńesh te	338	2	1	115.640	1.000
mikroskop arqalı	338	2	1	115.640	1.000
milliy kórkem	338	2	1	115.640	1.000
minez qulqı	338	2	1	115.640	1.000
ml g	338	2	1	115.640	1.000
muxabbat máseleleri	338	2	1	115.640	1.000
muz benen	338	2	1	115.640	1.000
muzlı qarlı	338	2	1	115.640	1.000
mádeniy aǵartıwshılıq	338	2	1	115.640	1.000
májbúr bolǵan	338	2	1	115.640	1.000
mámleketke tiyisli	338	2	1	115.640	1.000
mámleketten ibarat	338	2	1	115.640	1.000
mártebe barǵanında	338	2	1	115.640	1.000
máseleleri menen	338	2	1	115.640	1.000
múmkin akciyalardıń	338	2	1	115.640	1.000
múmkin title	338	2	1	115.640	1.000
n kamalov	338	2	1	115.640	1.000
nawayı jılı	338	2	1	115.640	1.000
nawayınıń zamanlası	338	2	1	115.640	1.000
noyabr nókis	338	2	1	115.640	1.000
nájib asim	338	2	1	115.640	1.000
nárselerdiń ushırawı	338	2	1	115.640	1.000
nókis qalasında	338	2	1	115.640	1.000
nókis qalasındaǵı	338	2	1	115.640	1.000
nızamshılıq penen	338	2	1	115.640	1.000
okeanı arqalı	338	2	1	115.640	1.000
okeanı hám	338	2	1	115.640	1.000
okeanı menen	338	2	1	115.640	1.000
ol bul	338	2	1	115.640	1.000
ol da	338	2	1	115.640	1.000
ol dáslep	338	2	1	115.640	1.000
ol dúnya	338	2	1	115.640	1.000
ol eki	338	2	1	115.640	1.000
ol evrey	338	2	1	115.640	1.000
ol haqqında	338	2	1	115.640	1.000
ol jas	338	2	1	115.640	1.000
ol mıń	338	2	1	115.640	1.000
ol onı	338	2	1	115.640	1.000
ol onıń	338	2	1	115.640	1.000
ol rus	338	2	1	115.640	1.000
ol tez	338	2	1	115.640	1.000
ol tuwralı	338	2	1	115.640	1.000
onnan keyin	338	2	1	115.640	1.000
onıń atı	338	2	1	115.640	1.000
onıń basqa	338	2	1	115.640	1.000
onıń bizge	338	2	1	115.640	1.000
onıń jumısları	338	2	1	115.640	1.000
onıń teoriyaları	338	2	1	115.640	1.000
onıń tiykarǵı	338	2	1	115.640	1.000
onıń ákesi	338	2	1	115.640	1.000
onıń ónimdarlıǵı	338	2	1	115.640	1.000
onıń ústine	338	2	1	115.640	1.000
opera hám	338	2	1	115.640	1.000
operaǵa aylandırǵan	338	2	1	115.640	1.000
oqıydı ol	338	2	1	115.640	1.000
oqıǵan ol	338	2	1	115.640	1.000
orta hallı	338	2	1	115.640	1.000
orta shıǵıs	338	2	1	115.640	1.000
oyın menen	338	2	1	115.640	1.000
oyınlarınıń payda	338	2	1	115.640	1.000
parsı tilinde	338	2	1	115.640	1.000
partiyası ázerbayjan	338	2	1	115.640	1.000
patshalar obrazı	338	2	1	115.640	1.000
payda bolıp	338	2	1	115.640	1.000
payda bolıwına	338	2	1	115.640	1.000
payda bolǵannan	338	2	1	115.640	1.000
payda etedi	338	2	1	115.640	1.000
payda etiw	338	2	1	115.640	1.000
paydalanıw boyınsha	338	2	1	115.640	1.000
paydası ay	338	2	1	115.640	1.000
pedagogikalıq institutında	338	2	1	115.640	1.000
penen baylanıslı	338	2	1	115.640	1.000
penen belgilengen	338	2	1	115.640	1.000
penen jazılǵan	338	2	1	115.640	1.000
penen óz	338	2	1	115.640	1.000
petro aleksandrovskiyge	338	2	1	115.640	1.000
pikiri boyınsha	338	2	1	115.640	1.000
pikirleri menen	338	2	1	115.640	1.000
pushkin jılı	338	2	1	115.640	1.000
pushkin óziniń	338	2	1	115.640	1.000
q maqsetov	338	2	1	115.640	1.000
qa shekem	338	2	1	115.640	1.000
qaharmanlıq epos	338	2	1	115.640	1.000
qalalarınıń biri	338	2	1	115.640	1.000
qalasında jaylasqan	338	2	1	115.640	1.000
qalasında ájiniyaz	338	2	1	115.640	1.000
qalpaǵım ay	338	2	1	115.640	1.000
qamıs bóget	338	2	1	115.640	1.000
qamıstan jasalǵan	338	2	1	115.640	1.000
qara sóz	338	2	1	115.640	1.000
qaraqalpaq baqsılarınıń	338	2	1	115.640	1.000
qaraqalpaq ertekleri	338	2	1	115.640	1.000
qaraqalpaq klassik	338	2	1	115.640	1.000
qaraqalpaq ádebiyatınıń	338	2	1	115.640	1.000
qaraqalpaqlar arasında	338	2	1	115.640	1.000
qaraxaniyler mámleketiniń	338	2	1	115.640	1.000
qaraǵanda da	338	2	1	115.640	1.000
qaraǵım ay	338	2	1	115.640	1.000
qarız minnetlemesi	338	2	1	115.640	1.000
qatarına kiredi	338	2	1	115.640	1.000
qatlamı bolıp	338	2	1	115.640	1.000
qaytıp kelgen	338	2	1	115.640	1.000
qaytıs bolǵan	338	2	1	115.640	1.000
qazaqstan dalalarında	338	2	1	115.640	1.000
qol astına	338	2	1	115.640	1.000
qol jazba	338	2	1	115.640	1.000
qoljazba hám	338	2	1	115.640	1.000
qorshalǵan ol	338	2	1	115.640	1.000
qosıbay ulınıń	338	2	1	115.640	1.000
qosıqlar jazǵan	338	2	1	115.640	1.000
qosıǵı dep	338	2	1	115.640	1.000
qubla afrika	338	2	1	115.640	1.000
qubla afrikada	338	2	1	115.640	1.000
qubla shıǵıs	338	2	1	115.640	1.000
qunı boyınsha	338	2	1	115.640	1.000
qurallar materiallıq	338	2	1	115.640	1.000
quraydı title	338	2	1	115.640	1.000
qurǵaq hám	338	2	1	115.640	1.000
qutlımurat inaq	338	2	1	115.640	1.000
qálemi menen	338	2	1	115.640	1.000
qıladı bir	338	2	1	115.640	1.000
qıladı sebebi	338	2	1	115.640	1.000
qıtay filosofiyası	338	2	1	115.640	1.000
qıtay hám	338	2	1	115.640	1.000
qız meńeshtiń	338	2	1	115.640	1.000
qızıl aǵash	338	2	1	115.640	1.000
rejissyor a	338	2	1	115.640	1.000
rejissyor b	338	2	1	115.640	1.000
rejissyor e	338	2	1	115.640	1.000
rásmiy tili	338	2	1	115.640	1.000
rústem óz	338	2	1	115.640	1.000
sanaatı ushın	338	2	1	115.640	1.000
sankt peterburgta	338	2	1	115.640	1.000
sawda satıq	338	2	1	115.640	1.000
saxara afrikası	338	2	1	115.640	1.000
sebepler menen	338	2	1	115.640	1.000
sh j	338	2	1	115.640	1.000
sh vi	338	2	1	115.640	1.000
shah ismayıl	338	2	1	115.640	1.000
shayır bul	338	2	1	115.640	1.000
shayır jılı	338	2	1	115.640	1.000
shayır xix	338	2	1	115.640	1.000
shayırdıń tuwılǵan	338	2	1	115.640	1.000
shayırı ábdiraxman	338	2	1	115.640	1.000
sheberleriniń biri	338	2	1	115.640	1.000
shekem dawam	338	2	1	115.640	1.000
shekemgi mıń	338	2	1	115.640	1.000
shekidegi xanlar	338	2	1	115.640	1.000
sheshim qabıl	338	2	1	115.640	1.000
shet el	338	2	1	115.640	1.000
shıqtı jan	338	2	1	115.640	1.000
shıǵarmalar jazdı	338	2	1	115.640	1.000
shıǵarmaları ázerbayjan	338	2	1	115.640	1.000
shıǵarılǵan karakalpak	338	2	1	115.640	1.000
shıǵıs hám	338	2	1	115.640	1.000
simfoniyalıq orkestr	338	2	1	115.640	1.000
siyasiy jámiyetlik	338	2	1	115.640	1.000
sol dáwirdiń	338	2	1	115.640	1.000
sol sebepli	338	2	1	115.640	1.000
sonnan ibarat	338	2	1	115.640	1.000
sonın ushında	338	2	1	115.640	1.000
soraw juwap	338	2	1	115.640	1.000
sotsial ekonomikalıq	338	2	1	115.640	1.000
stilde jazǵan	338	2	1	115.640	1.000
suw boyında	338	2	1	115.640	1.000
suw ózekleri	338	2	1	115.640	1.000
sánege nızamshılıq	338	2	1	115.640	1.000
sóylegen hám	338	2	1	115.640	1.000
sóyleytuǵın edi	338	2	1	115.640	1.000
sóz sheberleriniń	338	2	1	115.640	1.000
sırdárya suw	338	2	1	115.640	1.000
sıyaqlı talantlı	338	2	1	115.640	1.000
t tagizoda	338	2	1	115.640	1.000
talay mártebe	338	2	1	115.640	1.000
tariyxın óz	338	2	1	115.640	1.000
tariyxında ǵana	338	2	1	115.640	1.000
tas oymashılıǵı	338	2	1	115.640	1.000
tawları arqalı	338	2	1	115.640	1.000
tawlı qarabaǵ	338	2	1	115.640	1.000
tańlap alınǵan	338	2	1	115.640	1.000
teatr kórkem	338	2	1	115.640	1.000
teoriyalıq konferenciya	338	2	1	115.640	1.000
tez arada	338	2	1	115.640	1.000
teńizi menen	338	2	1	115.640	1.000
tili bolıp	338	2	1	115.640	1.000
tili házirgi	338	2	1	115.640	1.000
tili menen	338	2	1	115.640	1.000
tilinde basıp	338	2	1	115.640	1.000
tilinde jazadı	338	2	1	115.640	1.000
tiline awdarǵan	338	2	1	115.640	1.000
tiri organizm	338	2	1	115.640	1.000
tiyer paydası	338	2	1	115.640	1.000
tiykarınan qaraqalpaqlardıń	338	2	1	115.640	1.000
tiykarǵı qurallar	338	2	1	115.640	1.000
topardaǵı alımlar	338	2	1	115.640	1.000
tosattan qaytıs	338	2	1	115.640	1.000
ts ge	338	2	1	115.640	1.000
turadı ańızlar	338	2	1	115.640	1.000
turmıstıń úzliksiz	338	2	1	115.640	1.000
turıp yadtan	338	2	1	115.640	1.000
tutılǵan bolsa	338	2	1	115.640	1.000
tájik xalqınıń	338	2	1	115.640	1.000
tárepinde jaylasqan	338	2	1	115.640	1.000
tárepinen jazıp	338	2	1	115.640	1.000
tárepinen operaǵa	338	2	1	115.640	1.000
tárepinen satıp	338	2	1	115.640	1.000
tárepinen túrk	338	2	1	115.640	1.000
tásir kórsetken	338	2	1	115.640	1.000
tásiri kúshli	338	2	1	115.640	1.000
tásirin tiygizdi	338	2	1	115.640	1.000
tórt balası	338	2	1	115.640	1.000
túrkiy akademiyası	338	2	1	115.640	1.000
túrkiyanıń istanbul	338	2	1	115.640	1.000
túsip ketti	338	2	1	115.640	1.000
tınısh okeanı	338	2	1	115.640	1.000
tısqarı ol	338	2	1	115.640	1.000
u hojibekovtıń	338	2	1	115.640	1.000
ullı sóz	338	2	1	115.640	1.000
ulı jılı	338	2	1	115.640	1.000
ulı qaraqalpaq	338	2	1	115.640	1.000
usas duzilgen	338	2	1	115.640	1.000
ushın gúresiw	338	2	1	115.640	1.000
ushın jámiyet	338	2	1	115.640	1.000
ustavlıq fondın	338	2	1	115.640	1.000
ustavına tiyisli	338	2	1	115.640	1.000
usı shártnama	338	2	1	115.640	1.000
usılı esaplanadı	338	2	1	115.640	1.000
usınday sebepler	338	2	1	115.640	1.000
uzınlıǵı mıń	338	2	1	115.640	1.000
vedalıq ádebiyattıń	338	2	1	115.640	1.000
vi ásir	338	2	1	115.640	1.000
vi ásirde	338	2	1	115.640	1.000
waqıt ishinde	338	2	1	115.640	1.000
waqıtları edi	338	2	1	115.640	1.000
waqıtlarınan baslap	338	2	1	115.640	1.000
waqıtlarǵa shekem	338	2	1	115.640	1.000
waqıtta km	338	2	1	115.640	1.000
waqıttaǵı qaraxaniyler	338	2	1	115.640	1.000
waqıya boldı	338	2	1	115.640	1.000
web saytlar	338	2	1	115.640	1.000
wákilleriniń biri	338	2	1	115.640	1.000
xalqı arasında	338	2	1	115.640	1.000
xalıq mádeniyatı	338	2	1	115.640	1.000
xalıq saz	338	2	1	115.640	1.000
xalıq ushın	338	2	1	115.640	1.000
xalıqtı xalıq	338	2	1	115.640	1.000
xanlar sarayı	338	2	1	115.640	1.000
xatib tabriziy	338	2	1	115.640	1.000
xayratul abrar	338	2	1	115.640	1.000
xix ásir	338	2	1	115.640	1.000
xorasan taxtın	338	2	1	115.640	1.000
xusayn bayqara	338	2	1	115.640	1.000
xusayn bayqaranıń	338	2	1	115.640	1.000
xvi xvii	338	2	1	115.640	1.000
xx ásir	338	2	1	115.640	1.000
xx ásirde	338	2	1	115.640	1.000
xısıraw menen	338	2	1	115.640	1.000
xızmet etken	338	2	1	115.640	1.000
xızmet haqınıń	338	2	1	115.640	1.000
zal rústem	338	2	1	115.640	1.000
zamanınıń eń	338	2	1	115.640	1.000
ábdiraxman jámiy	338	2	1	115.640	1.000
ábilqasım babur	338	2	1	115.640	1.000
ábilqasım ferdawsiy	338	2	1	115.640	1.000
ádebiyat bir	338	2	1	115.640	1.000
ádebiyatı tariyxında	338	2	1	115.640	1.000
ádebiyatınıń kórnekli	338	2	1	115.640	1.000
ádep ikramlılıq	338	2	1	115.640	1.000
áhmiyeti úlken	338	2	1	115.640	1.000
ájiniyaz atındaǵı	338	2	1	115.640	1.000
ájiniyaz benen	338	2	1	115.640	1.000
ájiniyaz bul	338	2	1	115.640	1.000
ájiniyaz da	338	2	1	115.640	1.000
ájiniyaz shayır	338	2	1	115.640	1.000
ájiniyaz shayırdıń	338	2	1	115.640	1.000
ájiniyazdıń bul	338	2	1	115.640	1.000
ájiniyazdıń ákesi	338	2	1	115.640	1.000
ákesi de	338	2	1	115.640	1.000
ákesi menen	338	2	1	115.640	1.000
ámir temur	338	2	1	115.640	1.000
ámiwdárya okus	338	2	1	115.640	1.000
ápiwayı xalıq	338	2	1	115.640	1.000
ásbapları orkestri	338	2	1	115.640	1.000
ásirden baslap	338	2	1	115.640	1.000
ásirdiń basındaǵı	338	2	1	115.640	1.000
ásirdiń jıllarında	338	2	1	115.640	1.000
ásirese onıń	338	2	1	115.640	1.000
ásirlerde aq	338	2	1	115.640	1.000
átirapına kóp	338	2	1	115.640	1.000
áyyemgi gretsiyada	338	2	1	115.640	1.000
ázerbayjan aymaǵınan	338	2	1	115.640	1.000
ázerbayjan aymaǵınıń	338	2	1	115.640	1.000
ázerbayjan kórkem	338	2	1	115.640	1.000
ázerbayjan shayır	338	2	1	115.640	1.000
ázerbayjan shayırları	338	2	1	115.640	1.000
ázerbayjan tilinde	338	2	1	115.640	1.000
ázerbayjan universiteti	338	2	1	115.640	1.000
ázerbayjan xalqınıń	338	2	1	115.640	1.000
ázerbayjan ázerbayjan	338	2	1	115.640	1.000
äjiniyaz kosıbay	338	2	1	115.640	1.000
ómir keshiretuǵın	338	2	1	115.640	1.000
ómir shınlıǵı	338	2	1	115.640	1.000
ómiri hám	338	2	1	115.640	1.000
ónimdarlıǵı ts	338	2	1	115.640	1.000
ótew jolı	338	2	1	115.640	1.000
ótiwge boladı	338	2	1	115.640	1.000
ótti dekabr	338	2	1	115.640	1.000
óz akciyaların	338	2	1	115.640	1.000
óz ara	338	2	1	115.640	1.000
óz bilimin	338	2	1	115.640	1.000
óz kórinisin	338	2	1	115.640	1.000
óz kózi	338	2	1	115.640	1.000
óz tásirin	338	2	1	115.640	1.000
óz waqtında	338	2	1	115.640	1.000
óz xalqına	338	2	1	115.640	1.000
óz zamanınıń	338	2	1	115.640	1.000
ózbek tiline	338	2	1	115.640	1.000
ózbek xalqınıń	338	2	1	115.640	1.000
ózbek xalıqları	338	2	1	115.640	1.000
ózgerisler kirgiziw	338	2	1	115.640	1.000
ózgerisler payda	338	2	1	115.640	1.000
ózgesheligi de	338	2	1	115.640	1.000
úlken jol	338	2	1	115.640	1.000
úlken tásir	338	2	1	115.640	1.000
úshinshi bólimi	338	2	1	115.640	1.000
úshinshi mártebe	338	2	1	115.640	1.000
şairi äjiniyaz	338	2	1	115.640	1.000
ǵarǵabay ulı	338	2	1	115.640	1.000
a alekperov	1052	1	1	57.820	1.000
a axverdiyevtiń	1052	1	1	57.820	1.000
a azimzada	1052	1	1	57.820	1.000
a boboev	1052	1	1	57.820	1.000
a dabılov	1052	1	1	57.820	1.000
a dadashev	1052	1	1	57.820	1.000
a iskandarov	1052	1	1	57.820	1.000
a jámiydiń	1052	1	1	57.820	1.000
a nikolaevtiń	1052	1	1	57.820	1.000
a ostrovskiydiń	1052	1	1	57.820	1.000
a r	1052	1	1	57.820	1.000
a useynov	1052	1	1	57.820	1.000
a v	1052	1	1	57.820	1.000
a valiev	1052	1	1	57.820	1.000
abadanlıǵı ushın	1052	1	1	57.820	1.000
abay bul	1052	1	1	57.820	1.000
abay bunnan	1052	1	1	57.820	1.000
abay ibrayım	1052	1	1	57.820	1.000
abay ilimniń	1052	1	1	57.820	1.000
abay jasaǵan	1052	1	1	57.820	1.000
abay jaslıǵınan	1052	1	1	57.820	1.000
abay menen	1052	1	1	57.820	1.000
abay minezindegi	1052	1	1	57.820	1.000
abay qazaq	1052	1	1	57.820	1.000
abay rayonınıń	1052	1	1	57.820	1.000
abay sıyaqlı	1052	1	1	57.820	1.000
abay túrk	1052	1	1	57.820	1.000
abay xix	1052	1	1	57.820	1.000
abaydıń bul	1052	1	1	57.820	1.000
abaydıń jaslıǵınan	1052	1	1	57.820	1.000
abaylı bolıwı	1052	1	1	57.820	1.000
abbas i	1052	1	1	57.820	1.000
abbashuq valexoshuq	1052	1	1	57.820	1.000
abbos suxravardiy	1052	1	1	57.820	1.000
abduda dep	1052	1	1	57.820	1.000
abdulloh xoqoniy	1052	1	1	57.820	1.000
abdulqodir maroǵiy	1052	1	1	57.820	1.000
abdurahmonov e	1052	1	1	57.820	1.000
abduraxmanov dıqqatqa	1052	1	1	57.820	1.000
abiddin juraniy	1052	1	1	57.820	1.000
abissiniyalı efiopiyalı	1052	1	1	57.820	1.000
abram gannibal	1052	1	1	57.820	1.000
abrar jaqsı	1052	1	1	57.820	1.000
abrar nawayının	1052	1	1	57.820	1.000
absolyut bolıp	1052	1	1	57.820	1.000
absolyut jetsikenlik	1052	1	1	57.820	1.000
absolyutlıq ruwxıy	1052	1	1	57.820	1.000
abu abbos	1052	1	1	57.820	1.000
abu abdulloh	1052	1	1	57.820	1.000
abıray ataqqa	1052	1	1	57.820	1.000
abıroylı dep	1052	1	1	57.820	1.000
adam balasına	1052	1	1	57.820	1.000
adam biologiyası	1052	1	1	57.820	1.000
adam bolsa	1052	1	1	57.820	1.000
adam bolıp	1052	1	1	57.820	1.000
adam dep	1052	1	1	57.820	1.000
adam edi	1052	1	1	57.820	1.000
adam ekenligin	1052	1	1	57.820	1.000
adam haqqındaǵı	1052	1	1	57.820	1.000
adam hám	1052	1	1	57.820	1.000
adam jamannıń	1052	1	1	57.820	1.000
adam jasaydı	1052	1	1	57.820	1.000
adam jasaǵan	1052	1	1	57.820	1.000
adam jıl	1052	1	1	57.820	1.000
adam materiallıq	1052	1	1	57.820	1.000
adam menen	1052	1	1	57.820	1.000
adam minezine	1052	1	1	57.820	1.000
adam onıń	1052	1	1	57.820	1.000
adam paytaxtı	1052	1	1	57.820	1.000
adam qoshqarbaydıń	1052	1	1	57.820	1.000
adam tiyisli	1052	1	1	57.820	1.000
adam turadı	1052	1	1	57.820	1.000
adam turmısı	1052	1	1	57.820	1.000
adam óz	1052	1	1	57.820	1.000
adam ǵana	1052	1	1	57.820	1.000
adamdı einstein	1052	1	1	57.820	1.000
adamdı kóp	1052	1	1	57.820	1.000
adamdı onıń	1052	1	1	57.820	1.000
adamdı usı	1052	1	1	57.820	1.000
adamdı ózine	1052	1	1	57.820	1.000
adamgershilik sezimleri	1052	1	1	57.820	1.000
adamgershilikke doslıqqa	1052	1	1	57.820	1.000
adamlar biologlar	1052	1	1	57.820	1.000
adamlar bolıp	1052	1	1	57.820	1.000
adamlar haywanlar	1052	1	1	57.820	1.000
adamlar hámde	1052	1	1	57.820	1.000
adamlar kóship	1052	1	1	57.820	1.000
adamlar shayır	1052	1	1	57.820	1.000
adamlar tek	1052	1	1	57.820	1.000
adamlar toparı	1052	1	1	57.820	1.000
adamlar tárepinen	1052	1	1	57.820	1.000
adamlar ózinde	1052	1	1	57.820	1.000
adamlar ǵana	1052	1	1	57.820	1.000
adamlarda úlken	1052	1	1	57.820	1.000
adamlardı da	1052	1	1	57.820	1.000
adamlardı qattı	1052	1	1	57.820	1.000
adamlardı xoja	1052	1	1	57.820	1.000
adamlardıń baxalı	1052	1	1	57.820	1.000
adamlardıń hawlıǵısıwları	1052	1	1	57.820	1.000
adamlardıń haywanlardıń	1052	1	1	57.820	1.000
adamlardıń hár	1052	1	1	57.820	1.000
adamlardıń kimligin	1052	1	1	57.820	1.000
adamlardıń kópshiligi	1052	1	1	57.820	1.000
adamlardıń kózine	1052	1	1	57.820	1.000
adamlardıń pikirinshe	1052	1	1	57.820	1.000
adamlardıń ǵárezsiz	1052	1	1	57.820	1.000
adamları arqalı	1052	1	1	57.820	1.000
adamları bolǵanlıǵı	1052	1	1	57.820	1.000
adamları menen	1052	1	1	57.820	1.000
adamları parsı	1052	1	1	57.820	1.000
adamları sayd	1052	1	1	57.820	1.000
adamları sol	1052	1	1	57.820	1.000
adamların sol	1052	1	1	57.820	1.000
adamlarınıń biri	1052	1	1	57.820	1.000
adamlarǵa tanıs	1052	1	1	57.820	1.000
adamlarǵa ustaz	1052	1	1	57.820	1.000
adamnan qash	1052	1	1	57.820	1.000
adamnıń azap	1052	1	1	57.820	1.000
adamnıń insanlıǵınıń	1052	1	1	57.820	1.000
adamnıń jaqsı	1052	1	1	57.820	1.000
adamnıń jasawı	1052	1	1	57.820	1.000
adamnıń jámiyettegi	1052	1	1	57.820	1.000
adamnıń minez	1052	1	1	57.820	1.000
adamnıń xorıma	1052	1	1	57.820	1.000
adamnıń zeynine	1052	1	1	57.820	1.000
adamxor patshanı	1052	1	1	57.820	1.000
adamzat civilizaciyasınıń	1052	1	1	57.820	1.000
