Type	Rank	Freq	Range	NormFreq	NormRange
aldama óz miynetiń menen	97	1	1	57.827	1.000
aldap birewlerdiń esabınan dúnya	97	1	1	57.827	1.000
aldı er jetip jigit	97	1	1	57.827	1.000
aldı kategoriya alfavit boyınsha	97	1	1	57.827	1.000
aldı menen analar balasınıń	97	1	1	57.827	1.000
aldı menen jámáát bolıp	97	1	1	57.827	1.000
aldı safaviyler mámleketi xvi	97	1	1	57.827	1.000
aldım keyinirek turıńiz keyingenshe	97	1	1	57.827	1.000
aldın atom bombasın oylap	97	1	1	57.827	1.000
aldın hám keyin ósimlikler	97	1	1	57.827	1.000
aldın ol germaniyaǵa qaytadı	97	1	1	57.827	1.000
aldın ótken ustazlarına úlken	97	1	1	57.827	1.000
aldın ózi kórip shıǵatuǵınlıǵın	97	1	1	57.827	1.000
aldına alıp násiyat terme	97	1	1	57.827	1.000
aldına baqsı bolaman dep	97	1	1	57.827	1.000
aldına bir kórkemlik beredi	97	1	1	57.827	1.000
aldına bir súwretleniw ushqınları	97	1	1	57.827	1.000
aldına kitap bolıp basıldı	97	1	1	57.827	1.000
aldına klassikalıq shıńı desek	97	1	1	57.827	1.000
aldına qaraladı barlıq ilimler	97	1	1	57.827	1.000
aldında aydalıp baratırǵan xalıq	97	1	1	57.827	1.000
aldında bas iyedi nawayı	97	1	1	57.827	1.000
aldında jılları qaraqalpaq ádebiyatınıń	97	1	1	57.827	1.000
aldında pútkil dúnya júgindi	97	1	1	57.827	1.000
aldında qarız minnetlemesi jámiyet	97	1	1	57.827	1.000
aldında shashılǵan dándi jep	97	1	1	57.827	1.000
aldında turǵan wazıypaların aytıp	97	1	1	57.827	1.000
aldındaǵı byusti jıldan xiywadaǵı	97	1	1	57.827	1.000
aldınǵıdan jaqsıraq túsiniwi ushın	97	1	1	57.827	1.000
aldırıp yalǵannan baqsıshılıq qıla	97	1	1	57.827	1.000
aldıńa keltiriw qıyın bul	97	1	1	57.827	1.000
alekper sabir xix ásir	97	1	1	57.827	1.000
alekperov o qurbonov sıyaqlı	97	1	1	57.827	1.000
alekperov shigarmaları belgili ázerbayjan	97	1	1	57.827	1.000
aleksandr makedonskiy eń baslı	97	1	1	57.827	1.000
aleksandr pushkin aleksandr sergeevich	97	1	1	57.827	1.000
aleksandr sergeevich pushkin jıl	97	1	1	57.827	1.000
aleksandr áskerleri joq etkennen	97	1	1	57.827	1.000
aleksandrovskiyge jete almay aq	97	1	1	57.827	1.000
aleksandrovskiyge shaqırdı berdaq shayır	97	1	1	57.827	1.000
alesker gusayn bozalganli asad	97	1	1	57.827	1.000
alfavit boyınsha shayırlar title	97	1	1	57.827	1.000
algologiya filogenetika fiziologiya fitopatalogiya	97	1	1	57.827	1.000
ali bayramli baku neft	97	1	1	57.827	1.000
aliev m davudova s	97	1	1	57.827	1.000
alimov z qabilov sıyaqlı	97	1	1	57.827	1.000
alisher ata anasınan jetim	97	1	1	57.827	1.000
alisher nawayı bolsa iskender	97	1	1	57.827	1.000
alisher nawayı jılı fevralda	97	1	1	57.827	1.000
alisher nawayı kóp ǵana	97	1	1	57.827	1.000
alisher nawayı túrki tilinde	97	1	1	57.827	1.000
alisher nawayı xv ásirdiń	97	1	1	57.827	1.000
alisher nawayı ózbek xalqınıń	97	1	1	57.827	1.000
alisher nawayının qálemi menen	97	1	1	57.827	1.000
alisher nawayınıń dańqın pútkil	97	1	1	57.827	1.000
alisher nawayınıń miyneti oǵada	97	1	1	57.827	1.000
alisher nawayınıń ózi bul	97	1	1	57.827	1.000
alisher shańaraǵı iraqqa kóshti	97	1	1	57.827	1.000
alisherge de tásir qılmay	97	1	1	57.827	1.000
aliyev nızam shıǵarıwshı hákimiyattı	97	1	1	57.827	1.000
alizoda usılar qatarına kiredi	97	1	1	57.827	1.000
alla aytıw dep ataydı	97	1	1	57.827	1.000
allamalar usı tilde miynetlerin	97	1	1	57.827	1.000
almadı ol bunnan da	97	1	1	57.827	1.000
almadı turmıstıń qattı qıyınshılıqların	97	1	1	57.827	1.000
almadı ákesindegi awır qatallıq	97	1	1	57.827	1.000
almagest ullı qurılısshı miynetinde	97	1	1	57.827	1.000
almas edi ol mámleket	97	1	1	57.827	1.000
almassa da eger akcionerlik	97	1	1	57.827	1.000
almastırılǵanda da bul jaǵday	97	1	1	57.827	1.000
almasıw háreketleniw tásirleniw kóbeytiw	97	1	1	57.827	1.000
almasıw imkaniyatı ol sonday	97	1	1	57.827	1.000
almay aq nókisten qaytadı	97	1	1	57.827	1.000
almay qaladı awıl mediresesi	97	1	1	57.827	1.000
almay qattı qıynaladı shayır	97	1	1	57.827	1.000
almaydı al turanda tuwılǵan	97	1	1	57.827	1.000
almaydı hám onıń menen	97	1	1	57.827	1.000
almaydı sonıń ushında nawayınıń	97	1	1	57.827	1.000
almaymız degen menen bir	97	1	1	57.827	1.000
almaytuǵın erkin dunyasın kórkem	97	1	1	57.827	1.000
almaǵa genjeqarabek eline keledi	97	1	1	57.827	1.000
alp otlaqları bar haywanat	97	1	1	57.827	1.000
alpamıs dástanı alpamıs dástanı	97	1	1	57.827	1.000
alpamıs dástanı alpamıs tıń	97	1	1	57.827	1.000
alpamıs dástanındaǵı bahalı ideyalardıń	97	1	1	57.827	1.000
alpamıs dástanınıń tiykarǵı ideyası	97	1	1	57.827	1.000
alpamıs dástanınıń tiykarǵı ideyasınıń	97	1	1	57.827	1.000
alpamıs tıń qaharmanlıq nusqasınıń	97	1	1	57.827	1.000
alpamıs ı dástanınıń ekinshi	97	1	1	57.827	1.000
alpıs jasında qaytıs boladı	97	1	1	57.827	1.000
alsań arıwdan al atası	97	1	1	57.827	1.000
altı baǵdar in yan	97	1	1	57.827	1.000
altı jasında nawayınıń diywanın	97	1	1	57.827	1.000
altı jıl súrginde bolıwǵa	97	1	1	57.827	1.000
altı sistemadan turadı sankxya	97	1	1	57.827	1.000
altın menen seydalının aytıslarının	97	1	1	57.827	1.000
altın ásiri dep ataydı	97	1	1	57.827	1.000
altınkúkirt kislotası kaustik soda	97	1	1	57.827	1.000
altınkúkirt kolchedani barit kobalt	97	1	1	57.827	1.000
altınlar arttırıp kiyimlerin jamap	97	1	1	57.827	1.000
altınshı variantı jılı arzımbet	97	1	1	57.827	1.000
alunit kánleri bar altınkúkirt	97	1	1	57.827	1.000
alunit molibden tas duz	97	1	1	57.827	1.000
alyuminiy bakudaǵı polat arkrn	97	1	1	57.827	1.000
alyuminiy ganjadaǵı alyuminiy bakudaǵı	97	1	1	57.827	1.000
alım hám allamalar usı	97	1	1	57.827	1.000
alım hám dilwarlardı jıynap	97	1	1	57.827	1.000
alımlar bul jaǵdaydı xan	97	1	1	57.827	1.000
alımlar bul waqıyanı ájiniyazdıń	97	1	1	57.827	1.000
alımlar eki túrli boljaydı	97	1	1	57.827	1.000
alımlar menen ushırasıp birneshe	97	1	1	57.827	1.000
alımlardı jıynaǵan bular nańumojis	97	1	1	57.827	1.000
alımlardıń biri bolǵan jılı	97	1	1	57.827	1.000
alımlarınıń tutqan ornın ashıp	97	1	1	57.827	1.000
alımı klavdiy ptolomey jıl	97	1	1	57.827	1.000
alımı nájib asim xabarladı	97	1	1	57.827	1.000
alınadı neft hám gaz	97	1	1	57.827	1.000
alınbaǵan ózbekstan i̇limler akademiyası	97	1	1	57.827	1.000
alındı alpamıs dástanınıń tiykarǵı	97	1	1	57.827	1.000
alındı tórtinshi variantı jılı	97	1	1	57.827	1.000
alındı úshinshi variantı jılı	97	1	1	57.827	1.000
alıngan akciyalarınıń nominal bahasınan	97	1	1	57.827	1.000
alınıp baspa sózde kóriniwi	97	1	1	57.827	1.000
alınıp keldi jılları o	97	1	1	57.827	1.000
alınıp olardıń geyparaları basıp	97	1	1	57.827	1.000
alınıp túrkmenstannıń tashawız wálayatınıń	97	1	1	57.827	1.000
alınıwı baslandı jılı u	97	1	1	57.827	1.000
alınǵan belgili syujet te	97	1	1	57.827	1.000
alınǵan birden bir variantı	97	1	1	57.827	1.000
alınǵan bul ertek emes	97	1	1	57.827	1.000
alınǵan iri gazetaları azerbayjan	97	1	1	57.827	1.000
alınǵan milliy kórkem ónerdiń	97	1	1	57.827	1.000
alınǵan qosıqlar m ordubodiydiń	97	1	1	57.827	1.000
alınǵan qońırat rayonında ornalasqan	97	1	1	57.827	1.000
alınǵan shıǵarmaları m p	97	1	1	57.827	1.000
alınǵan solay bolsada bul	97	1	1	57.827	1.000
alınǵan sánege belgilenetuǵın jámiyettiń	97	1	1	57.827	1.000
alınǵan xix ásirde kóshirilgen	97	1	1	57.827	1.000
alınǵan ájiniyaz filminiń premyerası	97	1	1	57.827	1.000
alıp baratuǵın stantsiya hám	97	1	1	57.827	1.000
alıp barmaqta respublika radiosı	97	1	1	57.827	1.000
alıp barıladı antarktikaǵa barıwdı	97	1	1	57.827	1.000
alıp barıladı mekteplerde joqarı	97	1	1	57.827	1.000
alıp barıldı aprel ájiniyaz	97	1	1	57.827	1.000
alıp barıwı ishki hám	97	1	1	57.827	1.000
alıp keldi bul hádiyse	97	1	1	57.827	1.000
alıp keledi azap shegiwden	97	1	1	57.827	1.000
alıp keledi b e	97	1	1	57.827	1.000
alıp keledi bet asharda	97	1	1	57.827	1.000
alıp kelgen jaǵdayda da	97	1	1	57.827	1.000
alıp kelgen shayırnizami məmmədov	97	1	1	57.827	1.000
alıp keliwi shaxmat oyını	97	1	1	57.827	1.000
alıp keliwshi okeannan alısta	97	1	1	57.827	1.000
alıp ketedi elmurat buxaranıń	97	1	1	57.827	1.000
alıp násiyat terme qosıqların	97	1	1	57.827	1.000
alıp qashıp ketken bunnan	97	1	1	57.827	1.000
alıp shıǵıp ketiwinen baslanadı	97	1	1	57.827	1.000
alıp sońın ala ótew	97	1	1	57.827	1.000
alıp taslanǵannan keyingi qaldıq	97	1	1	57.827	1.000
alıp álbentten ósh almaǵa	97	1	1	57.827	1.000
alıptı endi jewge kirisip	97	1	1	57.827	1.000
alıs arqadaǵı ellerdiń hawa	97	1	1	57.827	1.000
alısta jaylasqan bulaq sıyaqlı	97	1	1	57.827	1.000
alıw bul jámiyettiń tólew	97	1	1	57.827	1.000
alıw h t b	97	1	1	57.827	1.000
alıw huqıqı hám dáramattıń	97	1	1	57.827	1.000
alıw huqıqına iye akcionerler	97	1	1	57.827	1.000
alıw huqıqına iye biraq	97	1	1	57.827	1.000
alıw huqıqına iye emes	97	1	1	57.827	1.000
alıw hám ótew jolı	97	1	1	57.827	1.000
alıw imkaniyatın beredi bahalı	97	1	1	57.827	1.000
alıw jolın jeńillestiredi hám	97	1	1	57.827	1.000
alıw múmkinshiligine iye bola	97	1	1	57.827	1.000
alıw qurıw hám tiklew	97	1	1	57.827	1.000
alıw satıw aktsiyanı emitentke	97	1	1	57.827	1.000
alıw satıw arqalı onı	97	1	1	57.827	1.000
alıw ushın iran menen	97	1	1	57.827	1.000
alıw ádette bul jámiyetti	97	1	1	57.827	1.000
alıwdı jáne de dawam	97	1	1	57.827	1.000
alıwları keleshekke bolǵan isenimlerin	97	1	1	57.827	1.000
alıwshı haywanlardan tek pingvin	97	1	1	57.827	1.000
alıwshılıq qaraqshılıqqa pútkilley qarsı	97	1	1	57.827	1.000
alıwı dene júzi arqalı	97	1	1	57.827	1.000
alıwı hám basqa biologlar	97	1	1	57.827	1.000
alıwı tiyis óytkeni bahalı	97	1	1	57.827	1.000
alǵan belgili kórkem sóz	97	1	1	57.827	1.000
alǵan eynshteyn óziniń jaqtılıq	97	1	1	57.827	1.000
alǵan gannibal ullı pyotrge	97	1	1	57.827	1.000
alǵan hám jıl oktyabrde	97	1	1	57.827	1.000
alǵan kún shıǵıs klassikalıq	97	1	1	57.827	1.000
alǵan ol tuwralı úlken	97	1	1	57.827	1.000
alǵan ortalıqqa qatnası sulıwlıq	97	1	1	57.827	1.000
alǵan qol jazba qaraqalpaq	97	1	1	57.827	1.000
alǵan shayır jıl ómirin	97	1	1	57.827	1.000
alǵanda baqsıshılıq kórkem ónerin	97	1	1	57.827	1.000
alǵanda súrgin menen barabar	97	1	1	57.827	1.000
alǵanlıǵı belgili ayapbergen shayır	97	1	1	57.827	1.000
alǵanımızdá bul shayırdıń shınında	97	1	1	57.827	1.000
alǵıslap emes ańsat bul	97	1	1	57.827	1.000
aman saqlap qalıw ushın	97	1	1	57.827	1.000
amanbısań quda bala jigit	97	1	1	57.827	1.000
amangeldi poemaları aqmaq patsha	97	1	1	57.827	1.000
amanqul maqsımjan qız keldi	97	1	1	57.827	1.000
amerika antarktikada ádette qısta	97	1	1	57.827	1.000
amerika kontinenti menen shegaralasqan	97	1	1	57.827	1.000
amirovtıń mın bir tún	97	1	1	57.827	1.000
amirovtıń opera hám simfoniyaları	97	1	1	57.827	1.000
amortizatsiya esaplaw tiykarǵı qurallardıń	97	1	1	57.827	1.000
ana armanı menen qosa	97	1	1	57.827	1.000
analar balasınıń keleshegin joybarlaǵan	97	1	1	57.827	1.000
analiz etken fizuliydiń shıǵarmaları	97	1	1	57.827	1.000
anası da dúnyadan ótip	97	1	1	57.827	1.000
anası menen tanıstıradı burınları	97	1	1	57.827	1.000
anası náziyra sózge sheshen	97	1	1	57.827	1.000
anası temuriy shaxzadalardıń tárbiyashısı	97	1	1	57.827	1.000
anası tárepinen pushkin afrikalıq	97	1	1	57.827	1.000
anasınan ayrılıp qalıwı kóp	97	1	1	57.827	1.000
anasınan jetim qalıp on	97	1	1	57.827	1.000
anasınıń pomestieine súrginge jiberedi	97	1	1	57.827	1.000
anasınıń tosattan qaytıs bolıwı	97	1	1	57.827	1.000
anatomiya anatomiyá tiri janlardıń	97	1	1	57.827	1.000
anatomiya araknologiya astrobiologiya botanika	97	1	1	57.827	1.000
anatomiyanı úyreniwshi adam tiyisli	97	1	1	57.827	1.000
anatomiyá tiri janlardıń adamlardıń	97	1	1	57.827	1.000
anaw yaki mınaw tiykarlarında	97	1	1	57.827	1.000
anaǵurlım rawajlandı eramızǵa shekemgi	97	1	1	57.827	1.000
and greenwich island title	97	1	1	57.827	1.000
anekdotları kitabında qaraqalpaq ańızınan	97	1	1	57.827	1.000
anglichanlı djenkinson jılı kartaǵa	97	1	1	57.827	1.000
angliyalı tomson jılı jazıwınsha	97	1	1	57.827	1.000
ankara hajı bayram veli	97	1	1	57.827	1.000
ankara qalasında túrkiy akademiyası	97	1	1	57.827	1.000
ansambli jumıs alıp barmaqta	97	1	1	57.827	1.000
ant etedi ájiniyazdıń bul	97	1	1	57.827	1.000
antaraktika aymaǵınınıń hesh bir	97	1	1	57.827	1.000
antarctic place names commission	97	1	1	57.827	1.000
antarktika antarktika dúnya kartasında	97	1	1	57.827	1.000
antarktika bul jer sharınıń	97	1	1	57.827	1.000
antarktika dúnya kartasında antarktika	97	1	1	57.827	1.000
antarktika haqqındaǵı shártnamanı islep	97	1	1	57.827	1.000
antarktika hesh qanday mámleketler	97	1	1	57.827	1.000
antarktika huqıqıy jaǵdayın retlestiriwshi	97	1	1	57.827	1.000
antarktika ilimiy stantsiya antarktika	97	1	1	57.827	1.000
antarktika jeriniń hesh biri	97	1	1	57.827	1.000
antarktika maydanı jaǵınan evropadan	97	1	1	57.827	1.000
antarktika qorlarınan paydalanıw boyınsha	97	1	1	57.827	1.000
antarktika tek tınısh máselelerde	97	1	1	57.827	1.000
antarktika tınısh okeanı atlantika	97	1	1	57.827	1.000
antarktikada ilimiy hám basqa	97	1	1	57.827	1.000
antarktikada ot hám taslar	97	1	1	57.827	1.000
antarktikada ádette qısta qaranǵı	97	1	1	57.827	1.000
antarktikada ósimlikler júdá az	97	1	1	57.827	1.000
antarktikanı úyreniw hám onnan	97	1	1	57.827	1.000
antarktikanıń ke shamalası muz	97	1	1	57.827	1.000
antarktikanıń qalıń muz benen	97	1	1	57.827	1.000
antarktikanıń tolıq quralsızlandırılǵanlıǵı hám	97	1	1	57.827	1.000
antarktikaǵa barıwdı qálegen adamlar	97	1	1	57.827	1.000
antarktikaǵa eń jaqın materik	97	1	1	57.827	1.000
antologiyası ózbek tilinde basıp	97	1	1	57.827	1.000
antropologiya primatologiya ixtiologiya limnologiya	97	1	1	57.827	1.000
anvariy sıyaqlı ázerbayjan shayır	97	1	1	57.827	1.000
anıq aytılǵan sonıń ushın	97	1	1	57.827	1.000
anıq bilmeytuǵın tek múmkin	97	1	1	57.827	1.000
anıq málim emes solay	97	1	1	57.827	1.000
anıq tastıyıqlaydı ájiniyazdıń qazaqstandaǵı	97	1	1	57.827	1.000
anıq turmıs haqıyqatlıǵına sheber	97	1	1	57.827	1.000
anıqlama bere alıwı hám	97	1	1	57.827	1.000
anıqlanadı montrlerdiń táliymatı konfutsiy	97	1	1	57.827	1.000
anıqlandı usı orınǵa jaqın	97	1	1	57.827	1.000
anıqlap alıw h t	97	1	1	57.827	1.000
anıqlastırıw usılı esaplanadı shiyki	97	1	1	57.827	1.000
anıqlıq hárbir zatta onıń	97	1	1	57.827	1.000
apparatlar priborlar óndiriske qánigelesken	97	1	1	57.827	1.000
appaǵım ay háyiw háyiw	97	1	1	57.827	1.000
appaǵım ay qalpaǵım ay	97	1	1	57.827	1.000
appaǵım ay qızlar súygen	97	1	1	57.827	1.000
aprel fizik hám ilimpaz	97	1	1	57.827	1.000
aprel ájiniyaz atındaǵı nókis	97	1	1	57.827	1.000
aprelde júrek awırıwınan qaytıs	97	1	1	57.827	1.000
aprelde ázerbayjan ssr dúzildi	97	1	1	57.827	1.000
apsheron arxitekturalıq mektebi qáliplesti	97	1	1	57.827	1.000
apsheron kanalları jayran batan	97	1	1	57.827	1.000
apsheron qara qum tili	97	1	1	57.827	1.000
apsheron qızıl aǵash boku	97	1	1	57.827	1.000
apsheron yarım ataw kura	97	1	1	57.827	1.000
apsheron yarım atawda zafaron	97	1	1	57.827	1.000
apsheron yarım atawındaǵı baku	97	1	1	57.827	1.000
aq awıllıq mektepke qatnap	97	1	1	57.827	1.000
aq awıllıq mektepte oqıp	97	1	1	57.827	1.000
aq aytıstı qız meńesh	97	1	1	57.827	1.000
aq dúzile basladı islam	97	1	1	57.827	1.000
aq fadratdin attardıń quslar	97	1	1	57.827	1.000
aq girew zatı bolıwı	97	1	1	57.827	1.000
aq júzlerińiz jazǵı tanday	97	1	1	57.827	1.000
aq kóp tarqalǵan arablardıń	97	1	1	57.827	1.000
aq kórnekli parsı shayırı	97	1	1	57.827	1.000
aq mansur menen dámenin	97	1	1	57.827	1.000
aq maqamlar izertlengen ázerbayjan	97	1	1	57.827	1.000
aq nókisten qaytadı sol	97	1	1	57.827	1.000
aq nızamǵa muwapıq jaylastırılatuǵın	97	1	1	57.827	1.000
aq oqıwǵa berilgen ziyrek	97	1	1	57.827	1.000
aq penen qaranı jaqsı	97	1	1	57.827	1.000
aq pútkil dunyalıq mádeniyatı	97	1	1	57.827	1.000
aq pútkil kúnshıǵıs penen	97	1	1	57.827	1.000
aq pútkúl dúnyaǵa dawrıq	97	1	1	57.827	1.000
aq qaraqalpaq ádebiyatına muxalles	97	1	1	57.827	1.000
aq qatıqulaq kórkem sózge	97	1	1	57.827	1.000
aq qosıq jazıwǵa kirisedi	97	1	1	57.827	1.000
aq qoyınlılar dep atalǵan	97	1	1	57.827	1.000
aq shaqqan ziyrek bolıp	97	1	1	57.827	1.000
aq talantlı shayır sıpatında	97	1	1	57.827	1.000
aq uyqas keletuǵın bolsa	97	1	1	57.827	1.000
aq ázerbayjan shayırları arasında	97	1	1	57.827	1.000
aq ózbek tiline awdarılǵan	97	1	1	57.827	1.000
aqjigit óz dáwiriniń batır	97	1	1	57.827	1.000
aqlıq shawlıqları házirgi qońırat	97	1	1	57.827	1.000
aqlıq shawlıqları kútá kóp	97	1	1	57.827	1.000
aqlıq shawlıqları áwladları shayırdıń	97	1	1	57.827	1.000
aqlıqların aldına alıp násiyat	97	1	1	57.827	1.000
aqlıǵı xalil mırzanıń bir	97	1	1	57.827	1.000
aqmaq patsha dástanı usınday	97	1	1	57.827	1.000
aqqala degen jerde dunyaǵa	97	1	1	57.827	1.000
aqqala quwlı kól degen	97	1	1	57.827	1.000
aqquw kompleksinde jaylasqan qara	97	1	1	57.827	1.000
aqsh natsist húkimetinen aldın	97	1	1	57.827	1.000
aqsh prezidenti franklin d	97	1	1	57.827	1.000
aqsh puqarasına aylanadı ekinshi	97	1	1	57.827	1.000
aqsha hújjet yaǵnıy bahalı	97	1	1	57.827	1.000
aqsha resuruların alıw jolın	97	1	1	57.827	1.000
aqshaǵa almasıw imkaniyatı ol	97	1	1	57.827	1.000
aqshaǵa jaqınlastıratuǵın bir qatar	97	1	1	57.827	1.000
aqshqa kóship ketedi hám	97	1	1	57.827	1.000
aqun ulama kórkem sóz	97	1	1	57.827	1.000
aqıbetinde kishkene kletka payda	97	1	1	57.827	1.000
aqıbetinde ol irannıń shet	97	1	1	57.827	1.000
aqıbetinde onıń muǵdarı jámiyettiń	97	1	1	57.827	1.000
aqıl aytadı násiyat beredi	97	1	1	57.827	1.000
aqıl násiyat berip onıń	97	1	1	57.827	1.000
aqıl násiyat qosıqları aqıl	97	1	1	57.827	1.000
aqıl násiyat qosıqları yaki	97	1	1	57.827	1.000
aqıl násiyat qosıqları óziniń	97	1	1	57.827	1.000
aqıl násiyat qosıqlarınıń ózgesheligi	97	1	1	57.827	1.000
aqıl oyı jámlesken termeler	97	1	1	57.827	1.000
aqıllı adamdı einstein dep	97	1	1	57.827	1.000
aqıllı kúshli hám bilimli	97	1	1	57.827	1.000
aqılsız esaplaǵan bir kúni	97	1	1	57.827	1.000
aqılı tústen keyin degen	97	1	1	57.827	1.000
aqırgı jılları pushkin óziniń	97	1	1	57.827	1.000
aqırlarında ázerbayjan hám qońsılas	97	1	1	57.827	1.000
aqırı vi ásir baslarında	97	1	1	57.827	1.000
aqırı xi ásirdiń baslarında	97	1	1	57.827	1.000
aqırı xx ásirdiń basında	97	1	1	57.827	1.000
aqırına shekem oqıp pitkeriwine	97	1	1	57.827	1.000
aqırınan baslap adam hám	97	1	1	57.827	1.000
aqırında sol waqıttaǵı ashamaylılardıń	97	1	1	57.827	1.000
aqırında ámir temur áskerleri	97	1	1	57.827	1.000
aqırında óz awılınıń ılaq	97	1	1	57.827	1.000
aqırında ózbek kompozitorı m	97	1	1	57.827	1.000
aqırǵı túni rejissyor a	97	1	1	57.827	1.000
ar namısı ushın gúresiw	97	1	1	57.827	1.000
ara baylanısınıń ónimli dúnya	97	1	1	57.827	1.000
ara maslasqan xix ásirdiń	97	1	1	57.827	1.000
arab basqınshılarınıń húkimranlıq dáwirine	97	1	1	57.827	1.000
arab bádáwiy poeziyası jıynaldı	97	1	1	57.827	1.000
arab elleriniń rásmiy tili	97	1	1	57.827	1.000
arab emes xalıqlar arasında	97	1	1	57.827	1.000
arab grafikası tiykarındaǵı fars	97	1	1	57.827	1.000
arab hám ájám arab	97	1	1	57.827	1.000
arab háribi menen keshirilgen	97	1	1	57.827	1.000
arab háripleri tiykarında uyqas	97	1	1	57.827	1.000
arab jazıwınan paydalanıp kelindi	97	1	1	57.827	1.000
arab parsı hám túrkiy	97	1	1	57.827	1.000
arab syujetleri tiykarında yusup	97	1	1	57.827	1.000
arab tili arab grafikası	97	1	1	57.827	1.000
arab tili házirgi arab	97	1	1	57.827	1.000
arab tili islam dini	97	1	1	57.827	1.000
arab tili jaqın shıǵıstaǵı	97	1	1	57.827	1.000
arab tili kóp waqıtlarǵa	97	1	1	57.827	1.000
arab tili samiy semid	97	1	1	57.827	1.000
arab tiliniń arab hám	97	1	1	57.827	1.000
arab tiliniń bekkemleniwine jánede	97	1	1	57.827	1.000
